lake_id,classic.group,Target_taxon,biovol,Survey,total.biov
07-245,CRYPTOPHYTES,Rhodomonas,34.74923,Lake Pulse,431.1612797
07-245,GREEN ALGAE,Sphaerocystis,38.20188,Lake Pulse,431.1612797
07-245,OTHER,Stichogloea,83.79911,Lake Pulse,431.1612797
07-245,DIATOMS,Tabellaria,112.7203,Lake Pulse,431.1612797
07-245,DIATOMS,Urosolenia,2.886859,Lake Pulse,431.1612797
07-246,DINOFLAGELLATES,Ceratium,3247.717,Lake Pulse,17018.21289
07-246,CRYPTOPHYTES,Cryptomonas,57.45206,Lake Pulse,17018.21289
07-246,DIATOMS,Cyclotella,53.46035,Lake Pulse,17018.21289
07-246,GREEN ALGAE,Desmodesmus,3529.80884,Lake Pulse,17018.21289
07-246,DINOFLAGELLATES,Glenodinium,27.3717,Lake Pulse,17018.21289
07-246,CYANOBACTERIA,Microcystis,1539.658,Lake Pulse,17018.21289
07-246,GREEN ALGAE,Monactinus,7698.291,Lake Pulse,17018.21289
07-246,GREEN ALGAE,Oocystis,103.784373,Lake Pulse,17018.21289
07-246,CRYPTOPHYTES,Rhodomonas,12.54536,Lake Pulse,17018.21289
07-246,GREEN ALGAE,Staurastrum,71.28047,Lake Pulse,17018.21289
07-246,GREEN ALGAE,Tetradesmus,2.245335,Lake Pulse,17018.21289
07-246,CYANOBACTERIA,Woronichinia,674.5984,Lake Pulse,17018.21289
07-247,DIATOMS,Achnanthidium,0.5309291,Lake Pulse,417.982219
07-247,GREEN ALGAE,Chlamydomonas,0.08553657,Lake Pulse,417.982219
07-247,CRYPTOPHYTES,Cryptomonas,10.94868,Lake Pulse,417.982219
07-247,DIATOMS,Cyclotella,5.468994,Lake Pulse,417.982219
07-247,DIATOMS,Cymbella,1.43749,Lake Pulse,417.982219
07-247,CYANOBACTERIA,Dolichospermum,2.405716,Lake Pulse,417.982219
07-247,GREEN ALGAE,Gloeocystis,6.928463,Lake Pulse,417.982219
07-247,DIATOMS,Lindavia,308.0599,Lake Pulse,417.982219
07-247,CHRYSOPHYTES,Mallomonas,4.330289,Lake Pulse,417.982219
07-247,CYANOBACTERIA,Merismopedia,0.3421463,Lake Pulse,417.982219
07-247,DIATOMS,Navicula,10.21018,Lake Pulse,417.982219
07-247,DIATOMS,Nitzschia,0.2527018,Lake Pulse,417.982219
07-247,CHRYSOPHYTES,Ochromonas,5.132194,Lake Pulse,417.982219
07-247,GREEN ALGAE,Oocystis,12.573878,Lake Pulse,417.982219
07-247,GREEN ALGAE,Planktosphaeria,21.38414,Lake Pulse,417.982219
07-247,CHRYSOPHYTES,Pseudokephyrion,0.3341272,Lake Pulse,417.982219
07-247,GREEN ALGAE,Quadrigula,3.849145,Lake Pulse,417.982219
07-247,CRYPTOPHYTES,Rhodomonas,4.410479,Lake Pulse,417.982219
07-247,DIATOMS,Tabellaria,19.29723,Lake Pulse,417.982219
07-248,DIATOMS,Achnanthidium,0.3318307,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Ankistrodesmus,0.8119292,Lake Pulse,504.2008727
07-248,CYANOBACTERIA,Aphanocapsa,1.603811,Lake Pulse,504.2008727
07-248,DIATOMS,Asterionella,30.63053,Lake Pulse,504.2008727
07-248,DIATOMS,Aulacoseira,41.85946,Lake Pulse,504.2008727
07-248,DINOFLAGELLATES,Biecheleria,28.06669,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Chlorolobion,0.1603811,Lake Pulse,504.2008727
07-248,OTHER,Chrysochromulina,0.2405716,Lake Pulse,504.2008727
07-248,DIATOMS,Cyclotella,5.5531951,Lake Pulse,504.2008727
07-248,CHRYSOPHYTES,Dinobryon,3.254399,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Elakatothrix,0.6415243,Lake Pulse,504.2008727
07-248,DIATOMS,Fragilaria,14.230437,Lake Pulse,504.2008727
07-248,DINOFLAGELLATES,Glenodinium,21.65144,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Gloeocystis,2.886859,Lake Pulse,504.2008727
07-248,CHRYSOPHYTES,Mallomonas,10.28444,Lake Pulse,504.2008727
07-248,CYANOBACTERIA,Microcystis,0.2138414,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Monoraphidium,4.4021259,Lake Pulse,504.2008727
07-248,CHRYSOPHYTES,Ochromonas,55.264647,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Oocystis,0.04009527,Lake Pulse,504.2008727
07-248,DINOFLAGELLATES,Peridinium,260.45882,Lake Pulse,504.2008727
07-248,CRYPTOPHYTES,Rhodomonas,5.011908,Lake Pulse,504.2008727
07-248,GREEN ALGAE,Stauridium,3.341272,Lake Pulse,504.2008727
07-248,DIATOMS,Ulnaria,11.48645,Lake Pulse,504.2008727
07-248,CHRYSOPHYTES,Uroglena,1.503572,Lake Pulse,504.2008727
07-248,DIATOMS,Urosolenia,0.2706431,Lake Pulse,504.2008727
07-249,DIATOMS,Nitzschia,4.594579,Lake Pulse,6.6795324
07-249,CHRYSOPHYTES,Ochromonas,1.871112,Lake Pulse,6.6795324
07-249,GREEN ALGAE,Oocystis,0.2138414,Lake Pulse,6.6795324
07-250,DIATOMS,Achnanthidium,0.2010128,Lake Pulse,2915.825872
07-250,GREEN ALGAE,Ankyra,0.3007145,Lake Pulse,2915.825872
07-250,DIATOMS,Asterionella,6.432411,Lake Pulse,2915.825872
07-250,DINOFLAGELLATES,Biecheleria,2.352256,Lake Pulse,2915.825872
07-250,CHRYSOPHYTES,Chrysosphaerella,10.26439,Lake Pulse,2915.825872
07-250,CRYPTOPHYTES,Cryptomonas,60.517125,Lake Pulse,2915.825872
07-250,DIATOMS,Cyclotella,5.011909,Lake Pulse,2915.825872
07-250,DIATOMS,Cymbella,0.9281312,Lake Pulse,2915.825872
07-250,CYANOBACTERIA,Dolichospermum,2539.20672,Lake Pulse,2915.825872
07-250,CHRYSOPHYTES,Mallomonas,5.412861,Lake Pulse,2915.825872
07-250,CYANOBACTERIA,Microcystis,0.6415242,Lake Pulse,2915.825872
07-250,DIATOMS,Navicula,1.148645,Lake Pulse,2915.825872
07-250,CHRYSOPHYTES,Ochromonas,16.46579,Lake Pulse,2915.825872
07-250,CRYPTOPHYTES,Rhodomonas,1.002382,Lake Pulse,2915.825872
07-250,DIATOMS,Tabellaria,265.94,Lake Pulse,2915.825872
07-251,DIATOMS,Achnanthidium,0.3267256,Lake Pulse,182.6649436
07-251,CYANOBACTERIA,Aphanizomenon,15.39658,Lake Pulse,182.6649436
07-251,DIATOMS,Diatoma,0.957204,Lake Pulse,182.6649436
07-251,CHRYSOPHYTES,Dinobryon,39.493842,Lake Pulse,182.6649436
07-251,DINOFLAGELLATES,Gymnodinium,32.07621,Lake Pulse,182.6649436
07-251,CHRYSOPHYTES,Mallomonas,42.76829,Lake Pulse,182.6649436
07-251,GREEN ALGAE,Monoraphidium,1.16009,Lake Pulse,182.6649436
07-251,DIATOMS,Navicula,4.594579,Lake Pulse,182.6649436
07-251,CHRYSOPHYTES,Ochromonas,8.553657,Lake Pulse,182.6649436
07-251,GREEN ALGAE,Oocystis,1.026439,Lake Pulse,182.6649436
07-251,DINOFLAGELLATES,Peridinium,19.29919,Lake Pulse,182.6649436
07-251,OTHER,Stichogloea,2.309487,Lake Pulse,182.6649436
07-251,DIATOMS,Tabellaria,14.70265,Lake Pulse,182.6649436
07-252,DIATOMS,Achnanthidium,0.3811799,Lake Pulse,253.4635422
07-252,CYANOBACTERIA,Anagnostidinema,20.52878,Lake Pulse,253.4635422
07-252,GREEN ALGAE,Chlamydocapsa,9.779681,Lake Pulse,253.4635422
07-252,CRYPTOPHYTES,Cryptomonas,44.119038,Lake Pulse,253.4635422
07-252,DIATOMS,Cyclotella,8.019053,Lake Pulse,253.4635422
07-252,CHRYSOPHYTES,Dinobryon,4.009527,Lake Pulse,253.4635422
07-252,DIATOMS,Fragilaria,1.361357,Lake Pulse,253.4635422
07-252,CHRYSOPHYTES,Kephyrion,0.7698292,Lake Pulse,253.4635422
07-252,CYANOBACTERIA,Limnothrix,31.54161,Lake Pulse,253.4635422
07-252,CHRYSOPHYTES,Mallomonas,5.132194,Lake Pulse,253.4635422
07-252,GREEN ALGAE,Monoraphidium,0.3528383,Lake Pulse,253.4635422
07-252,DIATOMS,Navicula,8.508479,Lake Pulse,253.4635422
07-252,CHRYSOPHYTES,Ochromonas,9.3733813,Lake Pulse,253.4635422
07-252,GREEN ALGAE,Oocystis,0.2280975,Lake Pulse,253.4635422
07-252,DINOFLAGELLATES,Parvodinium,23.09487,Lake Pulse,253.4635422
07-252,DINOFLAGELLATES,Peridinium,23.09487,Lake Pulse,253.4635422
07-252,CYANOBACTERIA,Planktothrix,41.91292,Lake Pulse,253.4635422
07-252,CRYPTOPHYTES,Rhodomonas,18.17652,Lake Pulse,253.4635422
07-252,GREEN ALGAE,Sphaerocystis,3.079317,Lake Pulse,253.4635422
08-097,CYANOBACTERIA,Aphanizomenon,3332.077,Lake Pulse,113519.9966
08-097,CYANOBACTERIA,Aphanocapsa,2.280975,Lake Pulse,113519.9966
08-097,DIATOMS,Aulacoseira,136.8585,Lake Pulse,113519.9966
08-097,DINOFLAGELLATES,Ceratium,5773.718,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Chlamydomonas,145.9824,Lake Pulse,113519.9966
08-097,CYANOBACTERIA,Chroococcus,16.29947,Lake Pulse,113519.9966
08-097,CRYPTOPHYTES,Cryptomonas,1077.071737,Lake Pulse,113519.9966
08-097,DIATOMS,Cyclotella,26.73018,Lake Pulse,113519.9966
08-097,CYANOBACTERIA,Dolichospermum,4219.8044,Lake Pulse,113519.9966
08-097,DINOFLAGELLATES,Glenodinium,372.5593,Lake Pulse,113519.9966
08-097,DINOFLAGELLATES,Glochidinium,97917.99,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Gloeocystis,5.94004,Lake Pulse,113519.9966
08-097,EUSTIGMATOPHYTES,Goniochloris,15.81238,Lake Pulse,113519.9966
08-097,DINOFLAGELLATES,Gymnodinium,145.9824,Lake Pulse,113519.9966
08-097,CRYPTOPHYTES,Katablepharis,3.267022,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Monoraphidium,2.3819562,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Neglectella,27.3717,Lake Pulse,113519.9966
08-097,CHRYSOPHYTES,Ochromonas,20.52878,Lake Pulse,113519.9966
08-097,CYANOBACTERIA,Planktothrix,79.83413,Lake Pulse,113519.9966
08-097,CRYPTOPHYTES,Rhodomonas,140.4819,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Schroederia,1.140488,Lake Pulse,113519.9966
08-097,GREEN ALGAE,Staurastrum,55.88389,Lake Pulse,113519.9966
08-118,CYANOBACTERIA,Aphanizomenon,60590.36,Lake Pulse,79240.82641
08-118,DINOFLAGELLATES,Ceratium,2032.83,Lake Pulse,79240.82641
08-118,GREEN ALGAE,Coenochloris,114.0488,Lake Pulse,79240.82641
08-118,GREEN ALGAE,Monoraphidium,0.7128047,Lake Pulse,79240.82641
08-118,DIATOMS,Navicula,44.24409,Lake Pulse,79240.82641
08-118,CHRYSOPHYTES,Ochromonas,6.415242,Lake Pulse,79240.82641
08-118,GREEN ALGAE,Oocystis,25.3045724,Lake Pulse,79240.82641
08-118,DIATOMS,Stephanodiscus,16284.35,Lake Pulse,79240.82641
08-118,EUGLENOIDS,Trachelomonas,142.5609,Lake Pulse,79240.82641
08-120,CYANOBACTERIA,Aphanocapsa,20.653513,Lake Pulse,12004.65611
08-120,DIATOMS,Aulacoseira,11.54744,Lake Pulse,12004.65611
08-120,DINOFLAGELLATES,Ceratium,1211.768,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Chlorolobion,0.2138414,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Cosmarium,17.96268,Lake Pulse,12004.65611
08-120,CRYPTOPHYTES,Cryptomonas,662.97965,Lake Pulse,12004.65611
08-120,CYANOBACTERIA,Dolichospermum,9818.885,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Elakatothrix,0.4633231,Lake Pulse,12004.65611
08-120,DINOFLAGELLATES,Glenodinium,45.6195,Lake Pulse,12004.65611
08-120,CYANOBACTERIA,Limnothrix,147.016,Lake Pulse,12004.65611
08-120,CYANOBACTERIA,Microcystis,23.09487,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Monoraphidium,1.202858,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Oocystis,10.5316928,Lake Pulse,12004.65611
08-120,GREEN ALGAE,Tetradesmus,3.849145,Lake Pulse,12004.65611
08-120,CYANOBACTERIA,Woronichinia,28.8686,Lake Pulse,12004.65611
08-134,CYANOBACTERIA,Aphanocapsa,1440.364784,Lake Pulse,5597.27729
08-134,DIATOMS,Asterionella,12.25221,Lake Pulse,5597.27729
08-134,DINOFLAGELLATES,Biecheleria,12.54536,Lake Pulse,5597.27729
08-134,CHRYSOPHYTES,Bitrichia,5.98756,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Chlorolobion,0.7128047,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Closteriopsis,7.128047,Lake Pulse,5597.27729
08-134,CRYPTOPHYTES,Cryptomonas,80.65385,Lake Pulse,5597.27729
08-134,DIATOMS,Cyclotella,53.46035,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Desmodesmus,39.91706,Lake Pulse,5597.27729
08-134,CYANOBACTERIA,Dolichospermum,3178.396,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Elakatothrix,2.566097,Lake Pulse,5597.27729
08-134,DIATOMS,Fragilaria,26.80171,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Franceia,3.564024,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Gloeocystis,2.280975,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Golenkinia,17.82012,Lake Pulse,5597.27729
08-134,CRYPTOPHYTES,Katablepharis,4.900532,Lake Pulse,5597.27729
08-134,CYANOBACTERIA,Limnococcus,12.2246,Lake Pulse,5597.27729
08-134,CYANOBACTERIA,Limnothrix,21.38414,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Monoraphidium,14.273916,Lake Pulse,5597.27729
08-134,CHRYSOPHYTES,Ochromonas,22.80975,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Oocystis,67.288773,Lake Pulse,5597.27729
08-134,CRYPTOPHYTES,Rhodomonas,32.07621,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Sphaerocystis,35.64024,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Spondylosium,254.8277,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Staurastrum,2.851219,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Tetradesmus,4.49067,Lake Pulse,5597.27729
08-134,GREEN ALGAE,Tetraedron,1.140488,Lake Pulse,5597.27729
08-134,DIATOMS,Ulnaria,238.9181,Lake Pulse,5597.27729
08-135,CYANOBACTERIA,Aphanizomenon,3879.041,Lake Pulse,6627.779915
08-135,CYANOBACTERIA,Aphanocapsa,1.539658,Lake Pulse,6627.779915
08-135,DINOFLAGELLATES,Ceratium,272.6478,Lake Pulse,6627.779915
08-135,GREEN ALGAE,Closterium,3.991707,Lake Pulse,6627.779915
08-135,CRYPTOPHYTES,Cryptomonas,479.31128,Lake Pulse,6627.779915
08-135,CHRYSOPHYTES,Mallomonas,9.1239,Lake Pulse,6627.779915
08-135,CHRYSOPHYTES,Ochromonas,6.286938,Lake Pulse,6627.779915
08-135,GREEN ALGAE,Oocystis,4.2198038,Lake Pulse,6627.779915
08-135,CYANOBACTERIA,Planktothrix,1967.341,Lake Pulse,6627.779915
08-135,CRYPTOPHYTES,Rhodomonas,4.276828,Lake Pulse,6627.779915
08-138,CYANOBACTERIA,Aphanocapsa,481.41044,Lake Pulse,1532.066204
08-138,CHRYSOPHYTES,Bitrichia,0.748445,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Chlorolobion,0.147016,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Cosmarium,26.94402,Lake Pulse,1532.066204
08-138,CRYPTOPHYTES,Cryptomonas,212.2046,Lake Pulse,1532.066204
08-138,DIATOMS,Cyclotella,94.34416,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Desmodesmus,0.6415243,Lake Pulse,1532.066204
08-138,CHRYSOPHYTES,Dinobryon,35.130137,Lake Pulse,1532.066204
08-138,CYANOBACTERIA,Dolichospermum,261.97577,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Elakatothrix,0.3742225,Lake Pulse,1532.066204
08-138,CHRYSOPHYTES,Epipyxis,0.1603811,Lake Pulse,1532.066204
08-138,DIATOMS,Fragilaria,4.08407,Lake Pulse,1532.066204
08-138,DINOFLAGELLATES,Glenodinium,232.8733,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Gloeocystis,13.36509,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Monoraphidium,0.601429,Lake Pulse,1532.066204
08-138,CHRYSOPHYTES,Ochromonas,12.83049,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Oocystis,1.3365089,Lake Pulse,1532.066204
08-138,OTHER,Pedinella,3.421463,Lake Pulse,1532.066204
08-138,CHRYSOPHYTES,Pseudokephyrion,0.7217148,Lake Pulse,1532.066204
08-138,CRYPTOPHYTES,Rhodomonas,18.377,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Spondylosium,16.03811,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Tetradesmus,11.788008,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Tetraedron,0.4276828,Lake Pulse,1532.066204
08-138,DIATOMS,Ulnaria,76.49975,Lake Pulse,1532.066204
08-138,GREEN ALGAE,Willea,23.09487,Lake Pulse,1532.066204
08-138,CYANOBACTERIA,Woronichinia,2.526002,Lake Pulse,1532.066204
08-143,CYANOBACTERIA,Aphanocapsa,5.132194,Lake Pulse,2196.61522
08-143,DINOFLAGELLATES,Biecheleria,4.365929,Lake Pulse,2196.61522
08-143,OTHER,Chrysochromulina,0.4276828,Lake Pulse,2196.61522
08-143,CRYPTOPHYTES,Cryptomonas,1663.445708,Lake Pulse,2196.61522
08-143,DIATOMS,Cyclotella,13.36509,Lake Pulse,2196.61522
08-143,GREEN ALGAE,Desmodesmus,0.9622864,Lake Pulse,2196.61522
08-143,DIATOMS,Fragilaria,3.267256,Lake Pulse,2196.61522
08-143,DINOFLAGELLATES,Glenodinium,27.94194,Lake Pulse,2196.61522
08-143,EUSTIGMATOPHYTES,Goniochloris,15.39658,Lake Pulse,2196.61522
08-143,CRYPTOPHYTES,Katablepharis,19.60213,Lake Pulse,2196.61522
08-143,CYANOBACTERIA,Limnothrix,1.336509,Lake Pulse,2196.61522
08-143,DIATOMS,Navicula,16.16611,Lake Pulse,2196.61522
08-143,CHRYSOPHYTES,Ochromonas,27.9063026,Lake Pulse,2196.61522
08-143,GREEN ALGAE,Oocystis,0.3564024,Lake Pulse,2196.61522
08-143,CRYPTOPHYTES,Rhodomonas,396.9431,Lake Pulse,2196.61522
08-144,CYANOBACTERIA,Aphanocapsa,0.8279673,Lake Pulse,526.7294124
08-144,CRYPTOPHYTES,Cryptomonas,77.83828,Lake Pulse,526.7294124
08-144,DIATOMS,Cyclotella,2.3094877,Lake Pulse,526.7294124
08-144,CHRYSOPHYTES,Dinobryon,2.004763,Lake Pulse,526.7294124
08-144,CYANOBACTERIA,Dolichospermum,82.51606,Lake Pulse,526.7294124
08-144,CHRYSOPHYTES,Epipyxis,0.1283049,Lake Pulse,526.7294124
08-144,CHRYSOPHYTES,Kephyrion,0.3421463,Lake Pulse,526.7294124
08-144,DIATOMS,Lindavia,110.8554,Lake Pulse,526.7294124
08-144,CHRYSOPHYTES,Ochromonas,21.6995532,Lake Pulse,526.7294124
08-144,DINOFLAGELLATES,Parvodinium,34.64231,Lake Pulse,526.7294124
08-144,DINOFLAGELLATES,Peridinium,36.37443,Lake Pulse,526.7294124
08-144,CYANOBACTERIA,Pseudanabaena,1.603811,Lake Pulse,526.7294124
08-144,CRYPTOPHYTES,Rhodomonas,124.9636,Lake Pulse,526.7294124
08-144,DIATOMS,Synedra,1.021018,Lake Pulse,526.7294124
08-144,DIATOMS,Tabellaria,26.13805,Lake Pulse,526.7294124
08-144,CHRYSOPHYTES,Uroglena,3.464231,Lake Pulse,526.7294124
08-145,CYANOBACTERIA,Aphanocapsa,181.5172438,Lake Pulse,516.0026588
08-145,CHRYSOPHYTES,Bitrichia,1.197512,Lake Pulse,516.0026588
08-145,CRYPTOPHYTES,Cryptomonas,14.23115,Lake Pulse,516.0026588
08-145,DIATOMS,Cyclotella,8.019053,Lake Pulse,516.0026588
08-145,CYANOBACTERIA,Dolichospermum,27.3717,Lake Pulse,516.0026588
08-145,CYANOBACTERIA,Gomphosphaeria,10.26439,Lake Pulse,516.0026588
08-145,CYANOBACTERIA,Limnococcus,3.66738,Lake Pulse,516.0026588
08-145,DIATOMS,Lindavia,85.38689,Lake Pulse,516.0026588
08-145,CHRYSOPHYTES,Ochromonas,10.26439,Lake Pulse,516.0026588
08-145,CRYPTOPHYTES,Rhodomonas,1.47016,Lake Pulse,516.0026588
08-145,OTHER,Stichogloea,106.9207,Lake Pulse,516.0026588
08-145,GREEN ALGAE,Willea,65.69209,Lake Pulse,516.0026588
08-147,CYANOBACTERIA,Aphanizomenon,39.69431,Lake Pulse,541.4328922
08-147,DIATOMS,Asterionella,3.063053,Lake Pulse,541.4328922
08-147,DIATOMS,Aulacoseira,333.9936,Lake Pulse,541.4328922
08-147,CRYPTOPHYTES,Cryptomonas,35.56896,Lake Pulse,541.4328922
08-147,DIATOMS,Cyclotella,4.0629868,Lake Pulse,541.4328922
08-147,CYANOBACTERIA,Dolichospermum,82.1151,Lake Pulse,541.4328922
08-147,CRYPTOPHYTES,Katablepharis,0.3564024,Lake Pulse,541.4328922
08-147,CHRYSOPHYTES,Mallomonas,3.564024,Lake Pulse,541.4328922
08-147,GREEN ALGAE,Monoraphidium,0.110262,Lake Pulse,541.4328922
08-147,DIATOMS,Nitzschia,0.5998478,Lake Pulse,541.4328922
08-147,CHRYSOPHYTES,Ochromonas,3.207621,Lake Pulse,541.4328922
08-147,CYANOBACTERIA,Pseudanabaena,0.6682544,Lake Pulse,541.4328922
08-147,CRYPTOPHYTES,Rhodomonas,34.30373,Lake Pulse,541.4328922
08-147,GREEN ALGAE,Schroederia,0.1247408,Lake Pulse,541.4328922
08-148,CYANOBACTERIA,Aphanocapsa,31.326572,Lake Pulse,1401.918311
08-148,DIATOMS,Asterionella,14.13717,Lake Pulse,1401.918311
08-148,DINOFLAGELLATES,Biecheleria,4.82514,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Bitrichia,2.302908,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Chlamydomonas,2.220661,Lake Pulse,1401.918311
08-148,OTHER,Chrysochromulina,0.9869605,Lake Pulse,1401.918311
08-148,CRYPTOPHYTES,Cryptomonas,66.24287,Lake Pulse,1401.918311
08-148,DIATOMS,Cyclotella,50.4172268,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Dinobryon,1.535272,Lake Pulse,1401.918311
08-148,CYANOBACTERIA,Dolichospermum,168.11916,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Elakatothrix,0.3564024,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Epipyxis,0.1644934,Lake Pulse,1401.918311
08-148,DIATOMS,Fragilaria,87.768253,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Gloeocystis,2.631895,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Gloeotila,4.934802,Lake Pulse,1401.918311
08-148,CRYPTOPHYTES,Katablepharis,2.193245,Lake Pulse,1401.918311
08-148,CYANOBACTERIA,Limnococcus,14.10531,Lake Pulse,1401.918311
08-148,CYANOBACTERIA,Limnothrix,1.028084,Lake Pulse,1401.918311
08-148,DIATOMS,Lindavia,602.087,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Mallomonas,5.263789,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Monoraphidium,3.2281834,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Ochromonas,71.061166,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Oocystis,25.002997,Lake Pulse,1401.918311
08-148,CRYPTOPHYTES,Rhodomonas,92.35619,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Schroederia,0.4009527,Lake Pulse,1401.918311
08-148,OTHER,Stichogloea,75.99596,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Synura,68.42926,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Tetradesmus,0.9869605,Lake Pulse,1401.918311
08-148,GREEN ALGAE,Tetraedron,0.4386491,Lake Pulse,1401.918311
08-148,CHRYSOPHYTES,Uroglena,1.370778,Lake Pulse,1401.918311
08-149,CYANOBACTERIA,Aphanocapsa,1.1360326,Lake Pulse,808.5529987
08-149,DIATOMS,Asterionella,6.126105,Lake Pulse,808.5529987
08-149,GREEN ALGAE,Chlorolobion,0.2316615,Lake Pulse,808.5529987
08-149,OTHER,Chrysochromulina,0.2004763,Lake Pulse,808.5529987
08-149,CRYPTOPHYTES,Cryptomonas,241.386838,Lake Pulse,808.5529987
08-149,DIATOMS,Cyclotella,60.3567414,Lake Pulse,808.5529987
08-149,DIATOMS,Fragilaria,252.769957,Lake Pulse,808.5529987
08-149,GREEN ALGAE,Gloeocystis,1.113757,Lake Pulse,808.5529987
08-149,CYANOBACTERIA,Limnothrix,25.39367,Lake Pulse,808.5529987
08-149,DIATOMS,Lindavia,46.18975,Lake Pulse,808.5529987
08-149,GREEN ALGAE,Messastrum,0.2316615,Lake Pulse,808.5529987
08-149,GREEN ALGAE,Monoraphidium,0.6415243,Lake Pulse,808.5529987
08-149,CHRYSOPHYTES,Ochromonas,17.9448532,Lake Pulse,808.5529987
08-149,GREEN ALGAE,Oocystis,4.7223309,Lake Pulse,808.5529987
08-149,CRYPTOPHYTES,Rhodomonas,136.3239,Lake Pulse,808.5529987
08-149,DIATOMS,Ulnaria,13.78374,Lake Pulse,808.5529987
08-150,CYANOBACTERIA,Aphanocapsa,24.9713302,Lake Pulse,318.1066975
08-150,DIATOMS,Cyclotella,14.37014,Lake Pulse,318.1066975
08-150,GREEN ALGAE,Desmodesmus,1.197512,Lake Pulse,318.1066975
08-150,CYANOBACTERIA,Limnothrix,4.811432,Lake Pulse,318.1066975
08-150,DIATOMS,Lindavia,221.7108,Lake Pulse,318.1066975
08-150,GREEN ALGAE,Monoraphidium,0.1684001,Lake Pulse,318.1066975
08-150,DIATOMS,Navicula,15.31526,Lake Pulse,318.1066975
08-150,GREEN ALGAE,Oocystis,1.539658,Lake Pulse,318.1066975
08-150,CRYPTOPHYTES,Rhodomonas,29.40319,Lake Pulse,318.1066975
08-150,GREEN ALGAE,Tetradesmus,4.6189752,Lake Pulse,318.1066975
08-151,CYANOBACTERIA,Aphanocapsa,26.844225,Lake Pulse,1269.587301
08-151,DIATOMS,Asterionella,2.559351,Lake Pulse,1269.587301
08-151,DINOFLAGELLATES,Biecheleria,1.921009,Lake Pulse,1269.587301
08-151,CHRYSOPHYTES,Bitrichia,0.1924573,Lake Pulse,1269.587301
08-151,DINOFLAGELLATES,Ceratium,485.1527,Lake Pulse,1269.587301
08-151,GREEN ALGAE,Chlamydomonas,2.73717,Lake Pulse,1269.587301
08-151,GREEN ALGAE,Chlorolobion,0.07840852,Lake Pulse,1269.587301
08-151,CRYPTOPHYTES,Cryptomonas,19.83735,Lake Pulse,1269.587301
08-151,DIATOMS,Cyclotella,16.529948,Lake Pulse,1269.587301
08-151,CHRYSOPHYTES,Dinobryon,1.247408,Lake Pulse,1269.587301
