Lake_ID,altitude,area,perimeter,latitude,longitude,lake_depth,secchi_bottom,Survey,secchi_depth,Sodium,Calcium,Magnesium,Chloride,Potassium,Sulfate,Temperature_up,Temperature_bottom,DO_up,DO_bottom,pH_up,pH_bottom,Conductivity,Chla,TP,TN,DOC,Colour,Stratification,Thermocline_m,Epilimnion_bot,Hypolimnion_top,wind_30d,t2m_30d,ssr_30d,tp_30d,degree_day_thr0,Biom_Cladocera_ugL,Biom_Copepoda_ugL,Biom_OTHER_ugL,Biom_CladOther_ugL,Biom_CopCal_ugL,Biom_CopCyc_ugL,Biom_CopOther_ugL,Biom_Daphnia_ugL,Ecoregion
12-531,219,5.204306,31073.5,55.047296,-128.993528,56,No,Lake Pulse,0.625,0.5865625,5.323909091,0.547363636,0.0915,0.517142857,3.18,16.559536,4.336775,NA,NA,NA,NA,0.033178,0.555721,15.9,NA,0.86,0.268659369,stratified,3.793598308,0.944970029,13.31816546,0.754775556,12.27713512,13267808.64,0.145907678,3901.5083,0.165622663,0.573487291,0,0.008481303,0,0.573487291,0,0.15714136,MARINE WEST COAST FOREST
12-532,145,18.376343,26748.1,54.766909,-128.785448,120,No,Lake Pulse,0.65,0.7165625,6.227909091,0.645363636,1.3715,0.587142857,18.69,18.191711,NA,NA,NA,7.94,NA,0.037531,0.688244,27.66,NA,0.675,0.23089445,stratified,5.832786866,0.25,12.61518399,0.700984008,12.05508739,13490662.18,0.148974784,4081.946211,5.50E-04,1.220510113,0,5.50E-04,1.079673428,0.140836685,0,0,MARINE WEST COAST FOREST
12-534,780,0.213747,3655.8,55.446225,-129.334999,19,No,Lake Pulse,4.35,0.5265625,3.392909091,0.206363636,0.1915,0.057142857,0.74,19.437138,4.767048,NA,NA,NA,NA,0.015878,1.24686,NA,0.025,3.835,9.969376404,stratified,2.321196392,2.157662889,5.366844296,0.963776526,12.0348732,12975333.58,0.107031041,3933.940136,13.66200121,19.01594075,0,13.66200121,0.820926433,18.19501432,0,0,MARINE WEST COAST FOREST
12-535,653,0.391036,4069.1,55.4549,-129.36962,40,No,Lake Pulse,4.7,0.9965625,4.170909091,0.388363636,0.4115,0.107142857,1.99,19.773551,NA,NA,NA,7.81,6.3,0.024989,1.097689,NA,0.025,3.1375,15.7867418,stratified,2.120029411,1.703224818,5.585746473,0.949217577,12.06831178,13221462.87,0.108571096,3916.05859,1.270014358,4.681324749,0,1.270014358,0.469578204,4.211746545,0,0,MARINE WEST COAST FOREST
12-536,215,0.268679,3833.1,54.614901,-128.7178,15,No,Lake Pulse,5.85,0.4265625,2.073909091,0.223363636,0.5115,0.107142857,1.06,22.356856,4.66916,NA,NA,6.99,5.99,0.012444,1.175757,NA,0.085922865,5.1475,7.10281449,stratified,2.808029091,2.524290266,6.711907766,0.755399778,14.3289269,13661630.2,0.131374686,4481.11674,7.930082489,5.579158577,0,5.097111869,1.478423631,4.100734946,0,2.83297062,MARINE WEST COAST FOREST
12-537,668,0.106907,1380.1,54.9301,-127.513355,4.3,No,Lake Pulse,1,1.5665625,5.157909091,1.584363636,1.5515,0.247142857,2.22,18.673156,15.97699,NA,NA,7.57,NA,0.035897,5.689969,21.23,0.184848365,21.155,171.8086088,stratified,2.376394733,1.582302721,3.35,0.889586044,12.5378457,14878875.45,0.088667417,4213.908529,81.00413533,50.14672269,0,0.253940218,43.18844187,6.958280815,0,80.75019511,MARINE WEST COAST FOREST
12-549,48,0.217074,1715.5,49.008293,-122.35186,6.4,No,Lake Pulse,3.45,3.4865625,14.48790909,3.798363636,3.7015,1.997142857,11.29,21.281185,13.626252,9.065213,1.814671,NA,NA,NA,3.401715,15.67,0.234085365,6.9075,15.48000252,stratified,4.590877874,3.097569806,6.15,1.400858418,15.56710562,18467411.07,0.057394453,4107.453895,13.92048413,1.180838166,0,13.92048413,0,1.180838166,0,0,MARINE WEST COAST FOREST
12-634,65,2.246099,10594.6,48.526599,-123.397351,19,No,Lake Pulse,3.7,9.0865625,20.29790909,4.375363636,14.2615,1.707142857,7.66,21.9055,7.006015,9.489869,0.072279,8.73,7.98,0.175155,1.065624,15.16,0.281960865,5.7225,8.318413746,stratified,6.805983474,4.605586409,9.379366794,3.380242986,14.35640078,22289571.15,0.018003225,3691.798992,69.19225127,6.065754595,0,3.385411838,5.388438293,0.677316302,0,65.80683943,NA
12-635,48,0.684667,4980,48.513468,-123.441651,14,No,Lake Pulse,5.7,5.5965625,11.70790909,2.634363636,8.6115,0.337142857,5.77,21.793637,7.402826,9.345437,0.215579,8.14,NA,0.106611,1.132503,8.49,0.304848865,4.5,10.89818401,stratified,5.093586961,4.406513033,7.99558239,3.336953275,14.41128955,22251351.31,0.018001367,3712.308986,99.15150848,24.26504645,0.003791371,0,24.16211358,0.102932874,0,99.15150848,MARINE WEST COAST FOREST
12-636,54,0.168443,2818.2,48.467719,-123.4691,9.8,No,Lake Pulse,3.8,5.1765625,12.01790909,3.209363636,7.9615,0.357142857,3.83,21.710542,6.147545,8.324807,2.981224,7.79,NA,0.109217,1.473562,6.96,0.144833865,4.8575,6.600551771,stratified,5.020026064,3.91901337,6.859847848,3.391801584,14.41970709,22177027.62,0.01812212,3732.81898,97.19862532,9.458829566,0,1.082825126,6.67428667,2.784542896,0,96.11580019,MARINE WEST COAST FOREST
12-637,67,0.182647,2145.1,48.784186,-123.425023,12,No,Lake Pulse,5.05,5.2865625,11.27790909,1.708363636,8.0415,0.537142857,3.13,21.81685,4.967268,8.529379,0.091992,7.31,NA,0.09481,2.998485,8.04,0.209869865,7.0375,20.66512632,stratified,3.612051676,2.826077391,6.038229363,1.841118201,17.09855148,22418057.99,0.031490318,4311.355369,39.6258755,4.237234554,0,35.72809583,0.916823245,3.320411309,0,3.897779669,MARINE WEST COAST FOREST
12-638,98,0.282082,3995.6,48.815816,-123.468563,10,No,Lake Pulse,4.55,6.3865625,10.88790909,2.875363636,8.8215,0.497142857,9.03,22.080475,9.051869,7.927346,0.176743,6.88,NA,0.107936,1.626418,10.83,0.146764365,4.595,11.97389947,stratified,4.102796908,3.511971957,6.899310279,1.818001964,17.17186827,22343175.91,0.03033667,4334.786648,25.82792589,23.53498004,0,8.404160472,23.01868814,0.516291905,0,17.42376542,MARINE WEST COAST FOREST
12-639,42,1.786142,7894.4,48.890443,-123.542531,16,No,Lake Pulse,7,20.0065625,10.28790909,3.317363636,23.3515,0.747142857,15.57,21.667508,9.841522,9.265504,0.055869,8.26,NA,0.174585,0.960423,8.04,0.162795365,3.3725,3.83863063,stratified,7.737398192,6.301290746,12.33977431,1.629309838,17.31596198,21846920.48,0.028055382,4367.114792,134.851854,0.778773544,0,0.009896208,0.168585945,0.610187599,0,134.8419578,MARINE WEST COAST FOREST
12-640,69,0.098405,1385.2,48.772668,-123.300605,8.8,No,Lake Pulse,5.25,10.7965625,18.61790909,4.913363636,14.4615,1.107142857,8.42,21.166495,7.883184,9.120488,1.684208,8.21,NA,0.172814,1.549051,8.76,0.215978365,6.385,10.10553911,stratified,4.264279398,3.654150736,7.751684094,1.759010983,17.46032855,22035345.31,0.027111657,4381.649206,91.81950717,4.02062061,0,0,3.991364712,0.029255898,0,91.81950717,MARINE WEST COAST FOREST
12-641,70,0.131426,2667.1,48.763747,-123.288779,4.5,No,Lake Pulse,1.65,11.2065625,16.88790909,5.633363636,14.8515,1.007142857,3.09,20.32086,20.138669,8.713014,8.384555,8.11,NA,0.164923,17.335765,36.54,0.323013365,9.465,20.46525346,mixed,NA,NA,NA,1.740925796,17.56160005,21840028.86,0.028038662,4405.080485,158.4881468,15.38701743,0,0,10.67617379,4.710843642,0,158.4881468,MARINE WEST COAST FOREST
12-642,66,0.613095,4710.5,48.448187,-123.529102,16,No,Lake Pulse,4.7,12.6765625,29.47790909,5.841363636,21.6415,0.527142857,16.4,21.00979,11.58737,9.525241,5.210749,8.36,NA,0.234542,1.131214,8.85,0.158888865,3.485,5.226114933,stratified,7.290856396,4.051214429,8.182695254,2.708107942,15.11987737,20363150.28,0.033312747,4027.5061,102.7599869,4.39991008,0,1.65254358,0.428596917,3.971313163,0,101.1074433,MARINE WEST COAST FOREST
12-643,66,0.16403,2013.4,48.437398,-123.522473,14,No,Lake Pulse,3.85,9.1565625,21.05790909,5.634363636,14.7015,0.467142857,13.26,21.400814,7.931563,9.142602,4.383231,7.75,NA,0.181175,2.025704,9.03,0.169440365,4.9475,NA,stratified,3.612045359,3.034722983,4.759337125,2.716577149,14.96904757,20098212.3,0.03337591,4048.59252,50.30515472,49.6637653,0,2.772148067,42.52466125,7.139104047,0,47.53300665,MARINE WEST COAST FOREST
12-644,32,0.248378,2490.6,48.379522,-123.780515,12,No,Lake Pulse,3.55,5.6065625,5.314909091,2.432363636,6.8115,0.397142857,2.6,21.279829,6.768986,9.080955,0.105972,7.47,NA,0.072549,1.921425,11.15,0.135357865,5.5425,13.47473225,stratified,4.815302445,3.194191223,7.343374968,3.031614489,14.01493377,19842443.57,0.035894987,4081.873998,27.44073088,5.950837475,0,20.16069334,4.345608878,1.605228597,0,7.28003754,MARINE WEST COAST FOREST
12-645,524,0.27732,2493.7,48.584406,-123.856961,3.5,Yes,Lake Pulse,NA,1.4965625,1.469909091,0.492363636,2.0515,0.087142857,0.54,20.234076,19.870845,8.653314,8.6634,6.75,NA,0.019519,0.974236,4.26,0.101451865,3.9225,14.05584754,stratified,3.4,2.847179055,3.45,1.897611055,13.41972679,18790318.01,0.049181445,3971.590833,37.1602969,3.800508977,0,1.607785008,0.585949926,3.214559051,0,35.55251189,MARINE WEST COAST FOREST
12-646,45,0.097735,1347,48.714643,-123.613474,16,No,Lake Pulse,2.65,9.3965625,23.01790909,8.777363636,16.9215,0.947142857,6.84,21.972254,7.300372,10.023064,0.036942,7.81,7.68,0.215426,4.699841,14.66,0.211708865,5.26,19.06339082,stratified,2.207229145,1.560859888,4.876943057,1.474595801,16.71162506,19791616.03,0.044962549,4452.943192,153.281727,10.30144435,0,0.050667855,6.1173861,4.184058254,0,153.2310591,MARINE WEST COAST FOREST
12-647,5,0.969657,4443.2,48.80178,-123.703764,6,No,Lake Pulse,0.65,11.1465625,14.64790909,3.535363636,18.7515,0.707142857,5.7,23.364829,19.342363,13.886793,0.181349,9.98,NA,0.162903,23.401316,88.33,0.498196365,8.09,46.66698623,stratified,2.018091815,1.901617505,5.25,1.169171235,16.47871875,18772038.31,0.060214481,4497.833481,1747.779111,14.92967039,0,242.9660325,9.481789684,5.447880707,0,1504.813079,NA
12-648,24,2.894517,8297.2,48.799616,-123.662384,7.6,No,Lake Pulse,1.25,9.7265625,19.66790909,4.681363636,NA,1.167142857,NA,21.385989,18.672322,6.533586,0.83804,NA,NA,0.173683,2.943474,275,0.630631865,9.59,10.59438924,stratified,5.794476745,5.456483481,6.344622097,1.336690169,17.19076237,18944901.89,0.057522636,4650.782836,218.8791404,8.979593783,0,12.88836693,5.044239525,3.935354258,0,205.9907735,MARINE WEST COAST FOREST
12-649,55,0.238446,2236.9,48.908326,-123.720615,16,No,Lake Pulse,5.85,6.8465625,3.694909091,1.003363636,NA,0.487142857,NA,21.904041,5.639203,9.150982,0.072422,6.96,6.88,0.063743,0.845246,8.74,0.159417865,3.755,0.965006846,stratified,5.67965297,4.933401442,9.438469024,1.089567148,16.14790972,18329608.06,0.077374299,4571.837863,126.3467029,44.26375965,0,17.85795511,28.72888388,15.53487577,0,108.4887478,MARINE WEST COAST FOREST
12-650,31,1.132409,14530.4,49.070025,-123.811737,7,No,Lake Pulse,4.1,8.7665625,8.944909091,2.589363636,NA,0.807142857,NA,21.899189,12.158751,7.635038,0.763124,7.44,NA,0.103931,5.0988,31.83,0.374080365,10.26,36.14822241,stratified,3.682437033,3.272713941,5.940046574,1.454579737,16.95692389,18936129.4,0.091223648,4658.671332,407.7100839,4.694050115,0,0.804253845,4.421289596,0.272760519,0,406.9058301,MARINE WEST COAST FOREST
12-651,8,0.364517,5136.2,49.103249,-123.829263,5.4,No,Lake Pulse,0.55,8.6465625,8.775909091,2.471363636,NA,0.757142857,NA,22.788126,18.691643,9.410271,0.40222,8.31,NA,0.103386,5.30399,49.01,0.909630865,13.375,19.45054291,stratified,0.30265475,0.15,4.95,1.458109327,17.00430074,19009351.03,0.091117758,4681.964688,5.893670099,2.745881898,2.977689916,5.773500162,2.160157611,0.585724287,0,0.120169937,MARINE WEST COAST FOREST
12-652,63,0.194798,2230.6,49.151569,-123.8284,15,No,Lake Pulse,2.55,7.4765625,7.689909091,2.388363636,NA,0.187142857,NA,22.655741,6.673941,8.967835,0.078164,7.55,NA,0.090525,5.76652,15.49,0.225346365,8.4975,26.19524137,stratified,4.921958514,2.445791988,8.515723886,1.944426119,17.555715,19689755.24,0.083945076,4695.39028,1.015038937,16.13435251,0,1.015038937,11.21905185,4.915300662,0,0,MARINE WEST COAST FOREST
12-653,362,0.120645,2475.3,49.17875,-124.155461,13,No,Lake Pulse,5.3,1.6865625,4.031909091,0.769363636,0.7515,0.097142857,2.32,21.525111,6.616394,8.852396,0.237184,6.69,6.7,0.034733,1.945031,6.21,0.081943865,4.09,11.85581693,stratified,4.514912048,3.598591576,7.315911118,1.96272425,15.95233586,19037813.86,0.071085895,4429.224687,20.87384143,2.51831735,0,16.63975089,0.970105429,1.548211921,0,4.234090538,MARINE WEST COAST FOREST
12-654,3,65.269407,104232.8,49.062864,-125.491128,41,No,Lake Pulse,8,1.3565625,4.017909091,0.288363636,2.3615,0.077142857,1.08,20.604629,NA,9.211215,NA,6.6,7.25,0.030665,0.926867,2.37,0.025,1.4325,7.020167496,stratified,12.92336469,7.760724687,13.69021353,1.743137538,14.12479686,18130867.85,0.09672066,4199.968028,2.336797874,1.085622582,0,2.336797874,0.889849475,0.195773107,0,0,MARINE WEST COAST FOREST
12-655,129,0.448469,4126.2,49.390048,-125.135344,9,Yes,Lake Pulse,NA,1.1765625,6.386909091,0.761363636,1.9415,0.005,0.38,23.194845,17.046318,8.841231,12.367063,7.29,NA,0.04608,0.554817,2.96,NA,1.2075,0.955805635,stratified,8.107331753,2.73677662,8.85,0.924875393,15.05573034,17064239.03,0.095080288,4504.794829,0.545522447,2.771678139,0,0.04350801,2.770475723,0.001202416,0,0.502014437,MARINE WEST COAST FOREST
12-656,50,0.172011,3127.3,49.28058,-124.156487,12,No,Lake Pulse,3.65,7.7765625,17.13790909,1.802363636,10.7315,0.327142857,4.75,23.328614,6.02102,8.891452,0.234429,7.83,NA,0.133615,3.783369,9.11,0.156486865,6.145,12.8949543,stratified,3.972637655,3.7165752,7.501902326,2.616624693,17.38975664,19736483.07,0.052103648,4581.627025,17.88113891,11.44060357,0,17.88113891,7.908911348,3.531692218,0,0,MARINE WEST COAST FOREST
12-657,93,0.122056,1340.3,49.230739,-124.060791,9,No,Lake Pulse,3.75,13.5565625,13.20790909,3.347363636,23.7015,0.437142857,3.48,22.884988,5.509237,8.310989,0.65149,7.62,NA,0.168186,3.957307,9.05,0.142207365,6.03,19.43350698,stratified,4.302966039,2.729658934,6.448605272,2.079997786,16.67745638,19413649.61,0.066727669,4531.172552,37.45418253,11.86445775,0,5.574095989,11.73074711,0.133710646,0,31.88008654,MARINE WEST COAST FOREST
12-658,205,6.237599,32002.6,50.11693,-125.499304,38,No,Lake Pulse,13.1,1.5065625,1.595909091,0.601363636,1.8015,0.097142857,0.78,21.912263,4.936433,9.115345,9.856576,7.22,NA,0.01976,0.465582,NA,0.077702865,1.77,1.744791381,stratified,8.40732921,0.25,11.39028977,0.966300148,16.44479934,16795774.42,0.197249659,4636.34645,6.04496281,2.87186302,0,2.097477931,1.341545845,1.530317175,0,3.947484879,MARINE WEST COAST FOREST
12-659,59,2.793262,11685,50.301082,-125.642773,53,No,Lake Pulse,7.15,1.6665625,3.137909091,0.759363636,2.0215,0.117142857,0.73,19.263857,NA,9.271208,NA,7.2,NA,0.027478,0.904108,3.37,0.077983865,1.57,3.247318759,mixed,NA,NA,NA,0.883235031,15.50701471,15160197.55,0.210848215,4416.381618,2.063730682,1.882788499,0,1.795520773,1.608965279,0.27382322,0,0.268209909,MARINE WEST COAST FOREST
12-660,21,37.745212,54908.5,50.419576,-126.978939,76,No,Lake Pulse,8.85,0.9165625,4.913909091,0.589363636,6.5015,0.117142857,4.66,18.87123,NA,9.308771,NA,6.99,7.27,0.028466,1.090953,4.12,0.025,1.7,4.296472959,stratified,14.1109532,13.96709435,30.14927444,0.991620628,14.32143711,16505341.86,0.157002019,4070.007545,0.144224253,0.774006586,0,0.144224253,0.728974487,0.045032099,0,0,MARINE WEST COAST FOREST
12-661,101,0.175195,2529.9,50.520655,-126.989432,6.9,No,Lake Pulse,4.05,1.9765625,1.079909091,0.409363636,14.7415,0.077142857,1.69,21.087336,14.122502,NA,NA,6.22,NA,0.01578,4.540377,7.51,0.127870365,5.385,17.14971544,stratified,4.880335499,3.071790177,6.25,1.162837526,14.53520743,16452486.52,0.156747511,3975.215934,6.977632535,11.68133774,0,6.977632535,11.16772839,0.513609346,0,0,MARINE WEST COAST FOREST
12-662,95,15.695025,36991.9,50.371904,-127.387341,83,No,Lake Pulse,13.875,1.3365625,5.231909091,0.456363636,10.1415,0.137142857,7.17,20.23525,NA,NA,NA,7.5,NA,0.03344,0.444137,2.21,0.061665865,1.125,1.043096069,stratified,12.99766523,6.08811839,15.82023165,1.14499833,14.09392911,17121473.27,0.191732212,3905.514911,2.959505445,0.004773679,0,1.280268524,0.001170815,0.003602864,0,1.679236921,MARINE WEST COAST FOREST
12-663,52,10.810254,33156.2,50.450374,-127.400686,50,No,Lake Pulse,11.45,1.4865625,9.538909091,0.975363636,11.2315,0.147142857,8.64,21.045079,6.504327,9.067535,10.421663,7.3,7.33,0.057787,0.523152,2.26,0.065682865,1.1325,3.219496916,stratified,10.4469822,7.756769593,17.62984596,1.103480199,15.0889462,17126072.58,0.229483067,3985.974952,4.37820605,0.613663734,0,2.606564667,0.488095125,0.125568609,0,1.771641383,MARINE WEST COAST FOREST
12-664,83,0.169971,1814.4,50.600735,-127.314969,13,No,Lake Pulse,4.15,3.1565625,3.576909091,0.778363636,26.4715,0.177142857,5.35,21.152637,5.438594,NA,NA,6.54,6.49,0.036238,2.268459,5.25,0.098451365,6.5575,37.65349785,stratified,3.635599075,2.611854539,5.917702501,1.291152398,15.21423873,17093230.85,0.17878386,3836.997668,3.740574,8.428217755,0,3.417905515,1.026547247,7.401670508,0,0.322668485,MARINE WEST COAST FOREST
12-665,333,1.969395,10185.7,50.075821,-126.754403,40,No,Lake Pulse,8.75,0.7465625,3.663909091,0.511363636,4.9715,0.067142857,5.15,18.294148,5.205051,9.015825,9.343036,7.32,7.2,0.022035,0.803909,3.89,NA,1.24,4.308020482,stratified,4.694439572,4.455206595,14.55953719,1.235383226,13.51675044,16422201.6,0.140375369,4218.926236,4.321056136,0.018109163,0,1.921274853,0,0.018109163,0,2.399781283,MARINE WEST COAST FOREST
12-667,221,37.067903,89178.8,49.749851,-125.585696,81,No,Lake Pulse,16,0.6165625,9.572909091,0.761363636,0.6515,0.087142857,3.5,19.013322,NA,9.312964,NA,NA,NA,0.0519,0.680489,1.39,NA,0.395,0.078740155,stratified,18.78823247,9.149511318,22.12871604,0.754648991,13.47063172,16224019.76,0.153711986,4207.577492,3.308286394,0.760990897,0,1.349276118,0.125182908,0.635807989,0,1.959010276,MARINE WEST COAST FOREST
12-668,369,5.012504,19298.5,49.8808,-125.550404,32,No,Lake Pulse,11.95,0.5965625,7.135909091,0.743363636,0.2415,0.057142857,1.27,20.437815,7.138871,8.992981,9.748682,7.56,NA,0.040127,0.311417,NA,0.065506365,1.37,1.421358541,stratified,6.811518223,6.237927051,10.51805092,0.910138868,14.55598356,15782574.03,0.214037931,4372.559001,7.813191963,3.975875139,0,3.94605811,1.140516714,2.835358425,0,3.867133853,MARINE WEST COAST FOREST
12-669,220,0.238729,2735.4,49.986046,-125.410997,14,No,Lake Pulse,6.9,3.6865625,4.474909091,0.891363636,4.6515,0.117142857,1.09,22.490631,6.28621,8.941138,3.038332,7.37,NA,0.0463,0.841211,5.2,0.129782365,2.97,6.382187471,stratified,5.892972864,2.193575675,7.968187799,1.10782246,16.75830426,17451477.54,0.185204162,4722.451147,6.165043867,26.02721845,0,6.079676543,24.47443722,1.552781231,0,0.085367324,MARINE WEST COAST FOREST
12-670,107,0.122031,1575.5,49.203775,-124.014124,7.8,No,Lake Pulse,4.7,28.7665625,19.06790909,4.677363636,236.5315,0.657142857,10.63,22.234581,15.166683,7.43033,0.047736,7.34,NA,0.263543,3.722039,13.76,0.088299365,3.4375,6.735595067,stratified,5.805308378,4.413275168,7.484565083,2.298244622,18.0388981,20321785.86,0.058995813,4923.293254,44.65348025,57.00351312,0,44.65348025,37.592538,19.41097512,0,0,MARINE WEST COAST FOREST
12-671,76,1.089279,4272.6,49.214698,-124.055142,20,No,Lake Pulse,6.59,4.9165625,9.054909091,2.612363636,35.5215,0.247142857,24.77,23.102162,5.464137,NA,NA,7.52,7.61,0.087311,1.344572,6.28,0.025,2.945,5.437718802,stratified,7.411227527,5.168743436,9.901753417,2.293610611,18.11516773,20452829.5,0.045438127,4945.077737,32.13698199,21.77198937,0,7.829820236,13.2673321,8.504657274,0,24.30716175,MARINE WEST COAST FOREST
12-672,111,0.390359,4039.3,49.210988,-124.017319,14,No,Lake Pulse,6.115,17.8265625,12.05790909,2.742363636,143.7215,0.707142857,11.72,22.642794,9.409381,NA,NA,8.11,NA,0.168197,1.458728,7.4,0.082640365,2.6575,2.452753816,stratified,7.398827689,6.56663553,10.86699246,2.218519262,18.19108338,20381944.27,0.044182304,4966.862221,58.38608584,7.019837973,0,5.298596414,3.690986575,3.328851398,0,53.08748943,MARINE WEST COAST FOREST
12-673,136,0.200289,2471.4,49.636743,-125.01777,11,No,Lake Pulse,5.8,5.0565625,11.57790909,2.386363636,20.0315,0.217142857,85.37,22.902448,5.449374,NA,NA,7.37,7.34,0.10053,2.290403,6.41,0.082170865,4.0225,9.694607244,stratified,3.337601792,3.07195328,6.691309788,1.377013181,18.37658776,17662252.38,0.073972802,5180.948925,9.100122237,2.973639767,0,1.237836789,2.059994526,0.913645241,0,7.862285448,MARINE WEST COAST FOREST
12-675,119,8.144947,24484.1,49.333971,-124.675007,51,No,Lake Pulse,14.5,1.0965625,11.77790909,1.385363636,6.9415,0.127142857,5.83,20.986897,4.840412,8.142343,8.371561,8.01,NA,0.065834,0.28378,2.62,NA,1.12,1.749542496,stratified,12.21932735,7.519575586,13.64254189,1.333263816,18.10910422,18198035.43,0.045497574,5020.15442,4.924658701,2.058229831,0,3.146904388,1.721650336,0.336579495,0,1.777754313,MARINE WEST COAST FOREST
12-676,72,0.428312,3442.4,49.695238,-124.507497,8.4,NA,Lake Pulse,NA,3.9565625,17.79790909,2.068363636,5.5615,0.177142857,3.07,21.998412,8.602806,7.382141,3.081895,7.8,NA,0.11071,4.384475,16.04,0.164361865,7.6425,18.03904085,stratified,4.220245417,3.662291351,7.022920815,2.085188368,18.56115113,17765891.17,0.094127274,5304.341392,0.466143037,7.887790497,0,0.379617082,6.563294764,1.324495733,0,0.086525955,MARINE WEST COAST FOREST
12-677,173,11.553833,37693.5,49.936063,-124.420312,65,No,Lake Pulse,12.125,1.3965625,2.593909091,0.406363636,1.0315,0.257142857,1.11,21.248153,5.14078,8.779851,10.713421,7.06,NA,0.020466,0.401755,1.91,0.025,1.3075,0.776427291,stratified,9.788564896,8.470160863,12.21935393,1.099496566,17.34896397,16698939.08,0.130819225,5111.679396,2.104610066,5.166511353,0,1.639530641,3.739837556,1.426673797,0,0.465079425,MARINE WEST COAST FOREST
12-678,171,0.618027,3684,49.85317,-124.445083,13,No,Lake Pulse,7.46,1.6265625,2.808909091,0.451363636,1.0515,0.197142857,0.9,21.563976,6.60125,8.412834,1.750896,7.02,6.91,0.022913,1.102,9.21,0.025,2.4475,4.17293691,stratified,5.421243197,4.937612919,8.295349251,1.265172583,17.73764116,16489648.37,0.120462402,5128.369012,8.922272165,21.7064146,0,4.550804693,6.01595415,15.69046045,0,4.371467472,MARINE WEST COAST FOREST
13-514,1202,0.42542,4611.9,58.21637,-129.837323,19,No,Lake Pulse,4.6,0.7265625,7.766909091,1.400363636,0.1215,0.827142857,1.92,17.507583,5.24495,8.580414,3.831985,7.82,7.51,0.050823,2.280238,10.74,0.063828865,2.8425,6.106110147,stratified,4.199833799,4.009391032,7.317776651,1.436251885,11.66026614,18972134.67,0.093711678,3227.010611,9.158352,48.70978315,0,9.158352,8.514190869,40.19559228,0,0,NORTHWESTERN FORESTED MOUNTAINS
